domain_dir,id,tier,short_title,journal_or_series,year,doi_or_url,authors_short,access_status,pipeline_mapping
08_nea_accessibility_oracles,jpl_nhats_nea_dv_oracle,T3,NASA/JPL NHATS — Near-Earth Asteroid Targeting System: numerically optimised ROUND-TRIP delta-v + mission duration for every NEA with a viable crewed trajectory,JPL Solar System Dynamics (ssd-api.jpl.nasa.gov/nhats.api),2026,https://ssd-api.jpl.nasa.gov/nhats.api,NASA/JPL (SSD team),"open service — full-table scan pulled live 2026-09-24 from this machine, N=7092 bodies; one HTTP call, no kernels/solver; per-body obs_start/obs_end + min_dv/min_dur fields parsed with stdlib json (no pandas); statistics in extracted_data/r53_nea_oracle_key_numbers.csv","EXTERNAL ORACLE for the NEA accessibility ladder: round-trip dv median 9.367 km/s reproduces economicspace probe_nhats.py F6 to 3dp; distribution anchors delta_v_segments.csv easy/average/hard-NEA rows (one-way legs — see FINDINGS scope note); this is JPL's own optimised trajectory, the ground truth our one-way estimator is measured against"
08_nea_accessibility_oracles,asterank_neo_service_shoemaker_helin,T3,Asterank NEO service (MIT) — live Shoemaker-Helin closed-form dv column over ~600k bodies + prior-art economic ranking of the same population,"www.asterank.com/api/asterank (public REST, MIT licence)",2026,http://www.asterank.com/api/asterank?query=%7B%22neo%22%3A%22Y%22%7D&limit=1000,Otto Matic (Asterank),open service — live NEA-filtered sample of 1000 rows pulled 2026-09-24 from this machine; dv column parsed with stdlib json; economic columns confirmed degenerate through the public endpoint (use dv only); full population ~600k per Asterank docs,"CARRIES THE Shoemaker-Helin closed form already registered in d3 as shoemaker_helin_1978 — this is the live service, not the 1978 paper; S-H dv median 8.140 km/s reproduces SECOND-PASS.md F6 to 3dp; rank-agreement oracle (Spearman ~0.95 in repo probe) for whether our estimator is a well-behaved member of its own analytic family"
09_delivery_mass_fractions_edl_survival,edquist_2022_mars2020_aerothermal_entry_masses,T2,Mars 2020 Reconstructed Aerothermal Environments and Design Margins — Table 3 MSL vs Mars-2020 entry-interface masses (institutional anchor for the landed-mass fraction),AIAA SciTech 2022 (NASA/JPL; NTRS 20210024709),2022,https://ntrs.nasa.gov/api/citations/20210024709/downloads/SciTech_2022_Edquist_M2020_FINAL_112321_opt.pdf,"Edquist, K. et al. (NASA Langley)",full_text_hosted — 2 MB PDF pulled live from NTRS this machine R54 (sha256=dc21347266b62318...); copyright determinationType=PUBLIC_USE_PERMITTED; Table 3 entry-mass row extracted via pymupdf word-coordinate alignment on p14,"PRIMARY anchor for spacecost/delivery.py MARS_LANDED_MASS_FRACTION: Table 3 Entry mass (kg) = MSL BET 3153 / Mars-2020 TPS cases 3436 / BET 3369; combined with rover masses gives the institutional landed-fraction band [28.5, 30.5]% that our 0.30 sits inside"
09_delivery_mass_fractions_edl_survival,nasa_mars2020_flight_mech_edl_simulation,T2,"Assessment of the Mars 2020 Entry, Descent, and Landing Simulation — as-flown EDL event table + Perseverance rover mass (1,026 kg)",AIAA SciTech 2022 (NASA; NTRS 20210024480),2022,https://ntrs.nasa.gov/api/citations/20210024480/downloads/Mars2020_Flight_Mechanics_Simulation_Paper_v3.pdf,NASA (EDL GNC team),full_text_hosted — 18 MB PDF pulled live from NTRS this machine R54 (sha256=ec6a6d431aca1e5e...); copyright determinationType=GOV_PUBLIC_USE_PERMITTED; rover-mass sentence extracted verbatim from p1,SECOND anchor: At 1026 kg Perseverance is the largest most sophisticated rover ever delivered to another planet — supplies the landed (numerator) mass for the Mars-2020 landed-fraction = 30.45%
09_delivery_mass_fractions_edl_survival,jpl_msl_factsheet_curiosity_mass,T3,JPL Mars Science Laboratory fact sheet — Curiosity rover mass 899 kg (the MSL landed-mass numerator),NASA JPL / mars.nasa.gov (live reference page),2026,https://mars.nasa.gov/msl/factsheet/,NASA JPL,"open service — live fact sheet pulled + parsed from this machine R54; 1,982 lbs (899 kg) in Earth gravity line located by regex",THIRD anchor: supplies the MSL Curiosity rover mass 899 kg that pairs with Edquist's MSL entry mass 3153 to give the lower landed-fraction edge 28.51%
10_launch_vehicle_engine_hardware,baumeister_2015_rl10_atlas_to_shuttle_centaur,T2,RL10 Engine Ability to Transition from Atlas to Shuttle/Centaur Program — measured RL10A-3-3A vacuum performance (the institutional anchor for our hydrolox row's Isp claim),"NASA/TM—2015-218736 (NTRS 20150008246, NASA Glenn)",2015,https://ntrs.nasa.gov/api/citations/20150008246/downloads/20150008246.pdf,"Baumeister, J.F. (NASA Glenn Research Center)",full_text_hosted — 7.6 MB PDF pulled live from NTRS this machine R64 (sha256=2c9bc9077ae14778...); copyright determinationType=GOV_PUBLIC_USE_PERMITTED; p9 measured-performance sentence extracted verbatim (± encoded as U+F0B1 in the source text layer),"PRIMARY anchor for spacecost/reference/propellants.csv hydrolox row 'Vac Isp 452 s per RS-25 / RL-10 datasheets': MEASURED RL10A-3-3A = 444.4±2.5 sec @ O/F 5.0:1 (p9) -> our family-level value +1.7% high vs the Centaur engine's measurement; consistency anchor, no revision forced; rated thrust 16,500 lb vacuum (=73.4 kN computed); RL10A-3-3B qualification deltas p18 verbatim (context)"
10_launch_vehicle_engine_hardware,vetcha_2018_rs25_adaptation_hotfire_sls,T2,"Overview of RS-25 Adaptation Hot-Fire Test Series for SLS, Status and Lessons Learned — institutional confirmation of the RS-25/SLS mission profile + test campaign scale",Conference paper (NTRS 20180006338; NASA MSFC / Jacobs Technology),2018,https://ntrs.nasa.gov/api/citations/20180006338/downloads/20180006338.pdf,"Vetcha, N.; Strickland, M.B.; Philippart, K.D.; Giel, T.V. Jr.",full_text_hosted — 782 KB PDF pulled live from NTRS this machine R64 (sha256=273c1daa8e4a62ed...); copyright determinationType=PUBLIC_USE_PERMITTED; p2 profile/test-plan sentences extracted verbatim,"Supports launch_vehicles.csv SLS Block 1 row: RS-25 flew all 135 Shuttle flights; SLS profile = ~500 s burn at a primary thrust level of 512,000 lb (109% RPL), sea-level start / altitude shutdown; adaptation campaign plan min. 7 starts + 3,500 s on one development engine with almost 9,000 s total accumulated Jan-2015 to Oct-2017. NO RS-25 vacuum-Isp figure in this doc — honest gap recorded (the 'per RS-25' half of our hydrolox citation stays secondary-sourced)"
10_launch_vehicle_engine_hardware,ballard_2017_rs25_nextgen_sls,T2,Next-Generation RS-25 Engines for the NASA Space Launch System — certified service life (engine-level reusability basis),"Conference paper (NTRS 20170008958; ESA meeting, Cologne)",2017,https://ntrs.nasa.gov/api/citations/20170008958/downloads/20170008958.pdf,"Ballard, R.O. (NASA Marshall Space Flight Center)",full_text_hosted — 642 KB PDF pulled live from NTRS this machine R64 (sha256=2d0776c3aae786c6...); copyright determinationType=GOV_PUBLIC_USE_PERMITTED; p2 service-life sentence extracted verbatim,"Institutional basis for engine-level reusability: RS-25 'certified service life of 55 starts and 27,000 seconds' (p2) — launch_vehicles.csv lists SLS as an expendable VEHICLE; its ENGINES are reusable hardware. Fuel-rich staged-combustion cycle + independently controlled preburners for variable thrust/mixture ratio (context)."
10_launch_vehicle_engine_hardware,nerva_development_status_1968,T2,"NERVA Development Status (AEC/NASA program status paper, Jan 1968) — institutional backing for the nuclear-thermal row's 'NRX/XE ran at 825 s in 1968' claim","NTRS 19700004945 (Legacy CDMS; AEC/NASA, public domain)",1968,https://ntrs.nasa.gov/api/citations/19700004945/downloads/19700004945.pdf,NERVA Program (AEC/NASA; NTRS authors field empty for this legacy record),"full_text_hosted — 792 KB PDF pulled live from NTRS this machine R65 (sha256=4cbb6f8ebd1754b7...); distribution=PUBLIC, exportControl NO/NO; determinationType absent on legacy record -> public-domain government work","PRIMARY anchor for spacecost/reference/propellants.csv nuclear-thermal row note 'NERVA's NRX/XE ran on a test stand at 825 s in 1968': p4 verbatim engine spec — ~75,000 lb thrust at specific impulse of 825 sec/lbm (OCR: '825 1bf-sec/lbm'), reactor 1575 MW, LH2 flow ~91 lb/sec; p6 restart record = 25 starts across KIWI/NRX/Phoebus tests — the verbatim per-test breakdown reconciles EXACTLY with the stated total (OCR 'I' = one start on KIWI B4D + 2+2+3+1+10+2+2+2 = 25; 'Phoebus 18' is OCR for Phoebus 1B); p12 vacuum-corrected demonstration figure 'about 800 sec'. Our row's 900 s cell is the DRACO TARGET per its own note, not an institutional measurement -> no revision forced; the historical-test half of the citation now has two independent 1968 sources. Designation caveat: neither doc names 'NRX-XE' in extractable text (OCR-garbled subject) — anchored as NERVA-program test-stand performance."
10_launch_vehicle_engine_hardware,nerva_program_status_1968,T2,"NERVA program status (Apr 1968) — second independent confirmation of the ~75,000 lb / ~825 s vacuum performance point; upgraded-model plan to PFRT","NTRS 19680011933 (Legacy CDMS; AEC/NASA, public domain)",1968,https://ntrs.nasa.gov/api/citations/19680011933/downloads/19680011933.pdf,NERVA Program (AEC/NASA; NTRS authors field empty for this legacy record),"full_text_hosted — 17.9 MB PDF pulled live from NTRS this machine R65 (sha256=d9e5f908a2f9d43c...); distribution=PUBLIC, exportControl NO/NO; determinationType absent on legacy record -> public-domain government work","Corroborates the nuclear-thermal row anchor from a second 1968 document: p12 verbatim — upgraded model (PFRT path) 'will permit a vacuum thrust of 75,000 lbs. and a vacuum specific impulse of approximately 825 seconds' at 1560 MW / 4500 R chamber temperature; technology-type baseline = 1100 MW / 4090 R. Same performance point as the Development Status doc -> inter-source agreement, not a single-document artifact."
11_spacecraft_power_electric_propulsion,thomas_2025_advanced_next_iepc,T2,"Development Status and Performance Metrics of the Advanced NEXT Ion Propulsion System — AdvNEXT: +40% thrust over NEXT-C at 330 mN, F/P = 40 mN/kW, ~3,400 s Isp (est) @ 8.2 kW; PPU efficiency 92-95%; 'comparable mass and volume relative to the NEXT-C system'","IEPC-2025-133, 39th International Electric Propulsion Conference, London (NTRS 20250008559; NASA GRC / US Space Force / Voyager Technologies)",2025,https://ntrs.nasa.gov/api/citations/20250008559/downloads/IEPC2025133v2FINALpresentation.pdf,"Thomas, R.E.; Gonzalez, M.C.; Raju, R.S.; Bontempo, J.J.; Goodfellow, K.D.",full_text_hosted — 973 KB PDF pulled live from NTRS this machine R66 (sha256=703c98b7f7e4a9ff...); copyright determinationType=PUBLIC_USE_PERMITTED; companion records 20250008168 (paper processing) + 20250001749 (extended abstract) of the SAME paper registered once,Context anchor for operational_costs.csv electric rows at the high-power end: AdvNEXT 330 mN @ 8.2 kW = F/P 40 mN/kW extends every flown NEXT-C data point (nextc_protoflight_2021 caps at <=6.85 kW / 235 mN); 'comparable mass and volume relative to the NEXT-C system' (p15) institutionally supports keeping our 'Power processing unit specific mass' row value 4.7 kg/kW unchanged for the PPU half of the EP train
11_spacecraft_power_electric_propulsion,shastry_2024_aeps_hall_qualification_production,T2,"12-kW Advanced Electric Propulsion System Hall Current Thruster Qualification and Production Status — HCT 'total mass of 53kg' (p4); QM1 ATP table: 600 V/12 kW = 586 mN / 2736 s, uncertainty +/-5 mN / +/-25 s","IEPC-2024 paper, 38th International Electric Propulsion Conference, Toulouse (NTRS 20240006249; NASA GRC / Aerojet Rocketdyne)",2024,https://ntrs.nasa.gov/api/citations/20240006249/downloads/AEPS%20Status%20IEPC%202024%20v7.pdf,"Shastry, R.; Kamhawi, H.; Frieman, J.D.; Soulas, G.C.; Gray, T.G.",full_text_hosted — 1.5 MB PDF pulled live from NTRS this machine R66 (sha256=d734f0570b2fc5a8...); copyright determinationType=GOV_PERMITTED; p4 mass sentence + p7 QM1 ATP table extracted verbatim,"PRIMARY anchor for operational_costs.csv 'Electric thruster + PPU specific mass' row (value 8 kg/kW, band [5,15]): measured HCT-only mass 53 kg at the 12 kW point = 4.42 kg/kW for the THRUSTER HEAD ALONE — our combined-row value of 8 (head + PPU + feed system) sits comfortably above it, so the row is a consistency anchor, no revision forced. Also anchors 'Electric propulsion efficiency' note: AEPS is production hardware at ~600 mN / ~2800 s (p4)"
11_spacecraft_power_electric_propulsion,frieman_2021_aeps_etu2_extended_characterization,T2,"Extended Performance Characterization of the 12.5-kW AEPS ETU-2 Hall Thruster — RFC table: total efficiency spans 60.3% (6.25 kW) to 67.1%/69.4% PPE-char mean at 12.5 kW; PPE RFCs reach 67.5% @ 12 kW, down to 51.4% at 2.6 kW","AIAA Propulsion and Energy Forum (virtual), Aug 9-11 2021 (NTRS 20210017834; NASA GRC)",2021,"https://ntrs.nasa.gov/api/citations/20210017834/downloads/Frieman,_J._Pres_ _2021_JANNAF_ETU_2.pdf","Frieman, J.D.; Mackey, J.; Kamhawi, H.; Peterson, P.; Hofer, R.R.",full_text_hosted — 978 KB PDF pulled live from NTRS this machine R66 (sha256=64e30b9fb9169967...); copyright determinationType=PUBLIC_USE_PERMITTED; p6 RFC + p9 PPE-RFC tables extracted verbatim,"REVISION CANDIDATE (note-level, target repo read-only) for operational_costs.csv 'Electric propulsion efficiency' row: our note says 'Hall thrusters run 0.50-0.60' but MEASURED AEPS Hall total efficiency spans 51.4%-69.4% across the throttle range — the top of our stated Hall range is +15.7% below the measured 12.5 kW point (69.4% PPE-char mean). Row value 0.6 and band [0.45, 0.72] still contain every measurement -> no cell revision forced; note sub-range should read ~0.51-0.70 for modern high-power Hall"
11_spacecraft_power_electric_propulsion,schmitz_2023_rps_vs_solar_array_comparison,T2,"A Comparison of Radioisotope and Solar Array/Battery Power Systems in the Solar System — RPS table: BOL specific power MMRTG 2.7 / NextGen RTG Mod-1 4.4 / DRPS 3.7 W/kg; Lucy Ultra-Flex array: 415 W/m^2 + 184 W/kg @ 1 AU, 32% conversion","IEEE Aerospace Conference, Big Sky MT (NTRS 20230001487); companion NETS-2022 version NTRS 20220002310 carries the GPHS-RTG historical '5.3 W/kg BOL' figure",2023,https://ntrs.nasa.gov/api/citations/20230001487/downloads/IEEE%202023%20RPS_v_Solar%20final.pdf,"Schmitz, P. (Power Computing Solutions Inc.)",full_text_hosted — 2.0 MB PDF pulled live from NTRS this machine R66 (sha256=a316604e8110e168...); copyright determinationType=PUBLIC_USE_PERMITTED; p4 RPS table + p8 solar-array spec extracted verbatim,"PRIMARY anchor for operational_costs.csv 'RTG specific power' row (value 5.0 W/kg, band [2.4,5.5]): institutional BOL table gives MMRTG 2.7 / NextGen-M1 4.4 / DRPS 3.7 — our deep-space design point of 5.0 is +13.6% above the best PROJECTED current-gen unit (NextGen-M1) and matches GPHS-class hardware per the NETS companion record's historical 5.3 W/kg -> consistency anchor, no revision forced; note-level: our 'MMRTG 110 We at 45 kg = 2.4' computes 2.44 vs the institutional 2.7 (ours -9.5% low). Also anchors 'Power system specific mass' note: current-gen (Lucy) arrays reach 184 W/kg @ 1 AU, +22.7% above our cited ROSA ~150 demo figure — our wing-level citation is conservative"
11_spacecraft_power_electric_propulsion,nasa_oig_2017_ig-17-009_mars2020_project,T2,"NASA's Mars 2020 Project (IG-17-009, Jan 30 2017) — Table 3 MMRTG line item: $66M at Mission Concept Review / KDP-A -> $70M at KDP-C (real-year dollars)",NASA Office of Inspector General audit report IG-17-009,2017,https://oig.nasa.gov/wp-content/uploads/2024/02/IG-17-009.pdf,NASA OIG (Office of Audits),full_text_hosted — 2.6 MB PDF pulled live from oig.nasa.gov this machine R67 (sha256=95914ab68fe2734e...); public domain; p14 Table 3 MMRTG row extracted verbatim,"PRIMARY cost anchor for operational_costs.csv 'RTG (radioisotope power)' row (value $500k/W-electric, band [$200k,$1M]): institutional MMRTG project line item $66-70M at 110 We BODL = **$600-$636k per W** if the full line is one unit (unit count not distinguished in Table 3 — treat as envelope, not pin). Our centre sits 16.7%-21.4% below that single-unit reading and inside band [$200k,$1M] -> consistency anchor, no revision forced; first institutional $ figure for this cell (note's Pu-238 fuel-cost arithmetic stays secondary)"
11_spacecraft_power_electric_propulsion,nasa_oig_2023_ig-23-010_rps_program_management,T2,"NASA's Management of Its Radioisotope Power Systems Program (IG-23-010, Mar 20 2023) — Table 1 institutional RTG spec sheet: MMRTG 4.8 kg Pu-238 / 32 clads / 110 We BODL / **44 kg system mass**; NextGen Mod-1 9.6/64/245/56; DRPS 3.6/24/300-400/150-200",NASA Office of Inspector General audit report IG-23-010,2023,https://oig.nasa.gov/docs/IG-23-010.pdf,NASA OIG (Office of Audits),full_text_hosted — 10.6 MB PDF pulled live from oig.nasa.gov this machine R67 (sha256=0a2ad34af8826b72...); public domain; p13 Table 1 + p27 Pu-238 production paragraph extracted verbatim,"PRIMARY anchor for the 'RTG specific power' row's MMRTG note: institutional system mass **44 kg** at 110 We = 2.5 W/kg vs our note 'MMRTG ... 110 We at 45 kg = 2.4 W/kg' (ours +2.3% high on the mass -> implied SP -2.22% low; NOTE-level revision candidate, target repo read-only). Also anchors 'RTG (radioisotope power)' note verbatim: our '(NASA / DOE target 1.5 kg/yr production by 2026)' = p27 institutional sentence 'an annual CRP goal of 1.5 kg per year by 2026' — now backed; actuals context: 'produced only 0.77 kg—about half the projected amount' (2018-2021). Cross-check vs schmitz_2023 RPS table: MMRTG BODL 110 We AGREE exactly; NextGen-M1 4.4 W/kg in Schmitz vs Table-1 mass 56 kg @ 245 We = 4.38 W/kg (AGREE)"
11_spacecraft_power_electric_propulsion,nasa_oig_2020_ig-21-004_gateway_program_management,T2,"NASA's Management of the Gateway Program for Artemis Missions (IG-21-004, Nov 10 2020) - PPE contract history: May 2019 award to Maxar at potential value $375M; Table 3 p17 contract value **$453,573,559** as of Aug 3 2020 (obligated $223.5M = 49%); +$78.5M since award ($51M six NASA-driven technical changes / $24M task order / $3.5M co-manifest)",NASA Office of Inspector General audit report IG-21-004,2020,https://oig.nasa.gov/docs/IG-21-004.pdf,NASA OIG (Office of Audits),full_text_hosted - 2.3 MB PDF pulled live from oig.nasa.gov this machine R68 (sha256=0130231203e0fcdf...); public domain; p17 Table 3 + p18 award paragraph + p25 ROSA/60 kW quote + p26 GFE-thrusters quote extracted verbatim,"PRIMARY institutional context for operational_costs.csv 'Electric propulsion system recurring cost' row (value $1.500M/kW, band [$500.0k,$3000.0k]): the Gateway PPE is a 60 kW high-power Hall EP element - initial award potential **$375M** = $6250.00k per kW at ELEMENT level (solar arrays + comms + structure + power processing + propulsion train; NOT the EP train alone) -> our thruster+PPU-only centre sits far below even this AWARD envelope, consistent as a strict subset. p26 verbatim: NASA/Maxar split = 'Maxar providing the electrical power components **except for the government furnished electrical thrusters**' - institutional proof that flight EP thrusters are procured SEPARATELY from the spacecraft bus (same structure our row prices), and Aerojet's PPU development challenges were the stated cause. p25 verbatim: 'To gain 60 kilowatts, Maxar will use ... two solar arrays measuring approximately 8 by 20 meters with each array producing 32.5 kilowatts' (ROSA) - institutional design point for the Gateway power system; context only for our W-per-kg rows."
11_spacecraft_power_electric_propulsion,nasa_oig_2023_ig-24-003_artemis_supply_chain,T2,"NASA's Management of the Artemis Supply Chain (IG-24-003, Oct 19 2023) - p12 contract table: Gateway PPE final **Fixed-price $730.9 million** (values as-of Apr 18 2023; base + exercised options); HALO $1.5B context",NASA Office of Inspector General audit report IG-24-003,2023,https://oig.nasa.gov/wp-content/uploads/2023/10/ig-24-003.pdf,NASA OIG (Office of Audits),full_text_hosted - 3.9 MB PDF pulled live from oig.nasa.gov this machine R68 (sha256=8ffc9525c33331eb...); public domain; p12 contract table + p20 xenon supply paragraph extracted verbatim,"PRIMARY institutional anchor for the 'Electric propulsion system recurring cost' row's development-cost envelope: PPE 60 kW element final fixed-price **$730.9M** = $12181.67k per kW at ELEMENT level (base + exercised options, as-of Apr 18 2023) - growth vs IG-21-004 Table 3 ($453.57M Aug 2020): +61.14% over ~2.7 years; award->final +94.91%. Our EP-train-only row (centre $1.500M/kW) is a strict subset of the element -> consistency anchor, no revision forced; the growth record documents why development-phase EP hardware runs far above recurring production cost. p20 verbatim context for propellant supply risk: 'Russia and Ukraine are responsible for approximately 25 to 30 percent of the global supply of the noble gases xenon and krypton' + PPE 'has successfully mitigated the risk and procured the xenon needed for this system' (as-of Aug 2023)."
11_spacecraft_power_electric_propulsion,nasa_fy2025_budget_request_congressional_justification,T2,"NASA FY 2025 Full Budget Request (Congressional Justification, Apr 2024) - SEP project section: **$402.5M** LCC estimate (Jan 2024 MPAR), budget $18.5M -> $1.7M FY23-29; PPE first operational demo + three flight models institutional confirmation; NTP/NEP budget lines",NASA HQ budget justification / nasa.gov,2024 (FY2025 request),https://www.nasa.gov/wp-content/uploads/2024/04/fy-2025-full-budget-request-congressional-justification-update.pdf,NASA HQ,full_text_hosted - 30.0 MB PDF (807 pp) pulled live from nasa.gov this machine R69 (sha256=222271ccb7ef6030...); public domain; p4 BUD-3 SEP/SNP rows + p221 project purpose/LCC note/major-changes/goal + p223 ST-24 cost tables & PM commitments + milestones table + NTP section extracted verbatim,"d11 PRIMARY institutional context for 'Electric propulsion system recurring cost' row (value $1.500 M per kW, band [0.5-3.0] M per kW): SEP project = development/qualification program (LCC **$402.5M** BTC; budget declining 18.5 -> 1.7) - NOT a per-kW production price -> consistency anchor only. p221 verbatim 'the first operational demonstration of the SEP 12-kilowatt (kW) thruster will be on the Power and Propulsion Element (PPE)' + 'three flight models' = institutional confirmation of PPE's three-string NEXT-C architecture our note prices at ~$10-15M/string; per-string $ still absent from all registered sources - standing gap. Program-level context: LCC / 60 kW (R68 design point) = $6.710 M per kW development-phase, same order as R68 element envelope ($6.25M-$12.18M per kW). Cross-domain d10: NTP line 92.5M FY25 FY23-29 = first institutional budget series for nuclear thermal propulsion (DRACO era)."
